,xml_filenames,string,date_notBefore,date_notAfter,date_exact,date_cert
1176,iAph050016.xml,"
Ἀγαθῇ Τύχῃ·
πολλὰ μέν, ὦ Ῥοδοπαῖε,
		τεῇ δωρήσαο πάτρῃ

πολλὰ τὰ μήτε λέγειν
εὔκολα μήτ' ἀριθμεῖν·

ἡ δὲ πόλις σε, πάτερ,
		μεγάλαις δωρήσατο τιμαῖς

ἱδρύσασα τεὴν εἰκόνα
μαρμαρέην

ὅππως μήτ' ὁ χρόνος
τὴν σήν, πολυφίλτατε,
		μορφὴν
μηδὲν
ἀμαυρώσῃ λήθῃ
ἐπισκιάσας.
ἐυτυχῶς.",0501,0600,none,low
1177,iAph130306.xml,  τοῖς κληρονόμοις Αὐρηλίου ,0101,0300,none,no value
1178,iAph150333.xml,"


τειμαῖς
Αὐρήλιον Ἀμμιὰν Δημέου  τοῦ Χρησίμου Μύρτον γενομένην γυναῖκα
Μάρκου

Αὐρηλίου Διογένους τοῦ Διογένους τοῦ Καλλίου ἀνδρὸς  πρωτεύσαντος ἐν τῇ πόλει  ἡμῶν γένει τε καὶ ἀξιώματι  ἐκτελέσαντος πάσας ἀρχὰς καὶ λειτουργίας ἥτις  Μύρτον ἐβίω σεμνῶς πρὸς  ὑπόδειγμα ἀρετῆς καὶ τελευτῶσα κατέλιπε τῇ ἱερωτάτῃ βουλῇ εἰς αἰωνίους  κλήρους ἐν παραταγῇ χρεωστῶν ἀργυρίου δηνάρια βφμε τῇ  γενομένῃ ὑπὸ αὐτῆς καταλείψει καὶ Μᾶρκος Αὐρήλιος Διογένης γ τοῦ Καλλίου τοῦ  Διογένους τοῦ
Μενίππου
 τοῦ
Ζήνωνος
Ὑψικλέους
ὁ

υἱὸς αὐτῆς καὶ αὐτὸς
ὢν

τοῦ πρώτου ἀξιώματος

ἐκτετελεκὼς πάσας

ἀρχάς τε
καὶ λιτουργίας
καὶ

ἀργυροταμείαν τῷ
δήμῳ
φιλοτείμως
διακείμενος πρὸς
 τὴν ἱερωτάτην βουλὴν
παρέταξε
καὶ ἀνέθηκε
καὶ αὐτὸς

ἀργυρίου
δηνάρια
αφ
κατὰ τὰ
δόξαντα
τῇ βουλῇ πρότερον

πλὴν ἢ ὑπάρχειν
τὴν 

γνώμην ἣν ἡ Μύρτον
διετάξατο δεδόσθαι
καθ' ἕκαστον ἔτος 
μηνὸς Ϛ
ιβ

καὶ μηνὸς
θ ιη 
",0200,0300,no value,low
1179,iAph010404.xml, νικᾷ ἡ τύχη τῶν Πρασίνων. ,0401,0600,no value,no value
1180,iAph010013.xml,"
 πᾶσιν τοῖς φιλοῦσιν αὐτὸν 
 βοήθησον Θεοδωρήτῳ καὶ Κυριακῷ 
 τοις διαφ
",0401,0600,none,low
1181,iAph050103.xml,Η ,0001,0300,none,no value
1182,iAph120213.xml, οισαισ τὸν βωμον  ου κατὰ τὴν δοθεῖσαν ου Τιβερίου Κλαυδίου μ    δηλουμένῳ ουτοτ  ἐπὶ στεφανηφόρου καιτ  Ἀγαθόποδος προ  υμενος ο  ἐν ταῖς εἰσώσταις κηδευθησ  θάψαι τινα ο  ἐπάρατος καὶ τυμβωρύχος κτλ  ὧν τὸ τρίτον κτλ  νατ  ενοσ καὶ Τατία γυνὴ αὐτοῦ  καὶ οὓς ἄν ἐγω βουλήθω ἢ   ιιο εἰσωσταις  στει ,0101,0300,none,low
1183,iAph050021.xml,"
  ἐπὶ Φλαβίου 
",0301,0600,none,low
1184,iAph010140.xml,νους ὁ ἀνὴρ αὐτῆς οὐδεὶς δὲ ἕξει ἐξουσίαν ἕτερον οὐδένα ἐνθάψαι ,0101,0300,none,low
1185,iAph150340.xml, ἡ σορός ἐστιν καὶ ὁ τόπος  καὶ αἱ ὑποκιμέναι ἰσώsic   σται Μάρκου Καρμινίου Ἰάσονος  τοῦ Ἀγαθίνου τοῦ καὶ Εὐστοχίου καὶ Στατιλίας  Διογενίης τῆς γυναικὸς αὐτοῦ    ,0201,0250,none,low
1186,iAph030101.xml, Μᾶρκον Οὐινούκιον  τὸν ἀνθύπατον  ὁ δῆμος   τὸν εὐεργέτηνΠούπλιον Οὐινούκιον  τὸν ἀνθύπατον ὁ δῆμος  τὸν εὐεργέτην,-0023,-0015,both,no value
1187,iAph130155.xml, ἡ σορός ἐσστιν  καὶ ὁ τόπος  ἐν ᾧ ἐπίκειτε  Μάρκου Αὐρηλίου Παπίου  τοῦ καὶ Μελίτωνος,0234,0300,none,low
1188,iAph050006.xml, Αὐτοκράτορι Θεοῖς Σεβαστοῖς Ὀλυμπίοις καὶ Θεᾷ Ἀφροδείτῃ ἐπιφανεῖ τῇ προμήτορι τοῦ γένους τῶν Σεβαστῶν  ὁ δῆμος ὁ Ἀφροδεισιέων ἐκ τῆς ἐπιτραπείσης ὑπὸ τῶν Σεβαστῶν χάριτος καὶ ἐκ τῆς ὕλης τοῦ Εὐσεβιανοῦ βαλανείου καὶ ἐκ τῶν Ἀτταλίδος τῆς Μενεκράτους χρημάτων ἐργεπιστατησάντων τοῦ βαλανείου καὶ τοῦ ἀτρείου Τίτου Φλαβίου Ζήνωνος υἱοῦ Κυρείνα Μενανδρου  ὑπὲρ οὗ Φλάβιος Ἄτταλος ὁ υἱὸς αὐτοῦ συνετέλεσεν  καὶ Λυσιμάχου τοῦ Ἀττάλου τοῦ Πυθέου ὑπὲρ οὗ Ἄτταλος καὶ Πυθέας οἱ Ἀττάλου τοῦ Πυθέου οἱ ἀδελφοὶ αὐτοῦ συνετέλεσαν καὶ Ὑψικλέους τοῦ Ἀδράστου τετάρτου καὶ Ἀρισστοκλέους τοῦ Μενεσθέως τοῦ Ἀπολλωνίου Σκόπα     ἐργεπιστατησάντων   ,0070,0200,notBefore,no value
1189,iAph080254.xml, ἡ βουλὴ καὶ ὁ δῆμος,0101,0300,none,no value
1190,iAph070002.xml,"
 ἐκ Μαρίης θεοπαῖδος ἀπηνέος 
 θεοδέγμονα κῆπον νι θῆκα τὸ δῶμα ",0501,0600,none,low
1191,iAph080053.xml,W,0101,0600,none,low
1192,iAph040101.xml,γενόμενος δὲ καὶ ἀστυνόμος καὶ νεωποιὸς καὶ στρατηγὸς ἐπὶ χώρας ω στρατηγήσας δὲ πλεονάκις τῆς πόλεως πρεσβεύσας δὲ πλείστας καὶ μεγίστας πρεσβήας ἐπιτυχῶς ὑπὲρ τῆς πατρίδος ω ἀγωνισάμενος δὲ καὶ περὶ τῆς ἐλευθερίας καὶ τῶν   νόμων καὶ τῆς ἀσυλίας  καὶ τῶν δεδομένων  φιλανθρώπων ω καὶ ἐνὶ πᾶσιν τούτοις τοῖς γενομένοις  ὑπ' αὐτοῦ καὶ ταῖς ἀρχαῖς καὶ λιτουργίαισ̣ τιμηθείς ,-0050,0014,no value,low
1193,iAph110050.xml,ἡ βουλὴ καὶ ὁ δῆμος ἐτείμησαν Κλαυδίαν ΤιβερίουΚλαυδίου Ἰσεκαὶ τῆς πόλεωςθυγατέρα Παυλείναν γυναῖκα Τιβερίου ΚλαυδίουΠαυλείνου ἀρχιερέως ζήσασανκοσμίως καὶ σωφρόνως καὶ πρὸς παράδειγμα ἀ ρετῆς ,0167,0233,none,no value
1194,iAph150242.xml,ΩΣΤΤΙΑΜΙΣΡΝοΛΓΤΟΛοΔΥΣΑΡΟΝΝ ,0001,0400,none,no value
1195,iAph080404.xml,"
 ικερ  μυριάδας η στορακος  μυριάδας β ἐλέω  μυριάδας κ λαχαναοιι  μυριάδας ιγ μέλιτος  μυριάδας γ οἴνου  μυριάδας ιε ψουμίον  μυριάδας η ὄσπρου  μυριάδας βιυλιος  μυριάδας διυου  μυριάδας β δι  μυριάδας θ2
ισν
",0301,0400,no value,low
1196,iAph100010.xml,"
αυπι


οἰκο
νόμου     

τόπος


Υ οἰκονόμου 

  μ  ου  ιιμου  
   ιτεασ     αυ  φια 
υ    ιου τειιι  ιεηγ  του   Ἰγνατί̣η κὲ  Ὑψικλεις ιοκιινιιανου  ",0101,0600,none,low
1197,iAph010187.xml,"λιανοῦ γυναῖκα Σεπτιμίου Χάρητος Αἰνείου ἀξιώματι καὶ γένει διενενκοῦσαν προγόνων ἀρχιερέων πολλῶν γυμνασιάρχων στεφα



ν

ηφόρων καὶ τῶ



ν

 συνκτισάντων τὴ



ν

  πόλιν καὶ πρ



ώτων

 πιστευσα




μένων
 




δι




α

γένους 



τ

ὴν ἱερωσ



ύ
νη



ν

 




τὴς
 θεοῦ Ἀφροδεί


της

 




ἀ
πόγονον Φλαουίου Δι




ογένο
υς Ὑψήλου ἀρ



χιερέω

ς καὶ ἱερέως τῆς θεοῦ ἀρετῇ καὶ σεμνότητι καὶ φιλανδρίᾳ τὸ προγονικὸν ἐπικοσμήσασαν ἀξίωμα θυγατέρα πόλεως ἀνθηφόρον  τῆς θεοῦ διὰ τὸ μεγαλεῖον τοῦ γένους  καὶ τὴν ἀνυπέρβλητον τοῦ βίου  σεμνότητα τειμηθεῖσαν ὑπὸ θεοῦ Ἀλεξάνδρου  ματρώνης στολῇ",0226,0250,none,no value
1198,iAph120402.xml,"ινιασ καὶ κοτιαι καὶ κοι
νῶς πρὸς πάντας καὶ ἰδίᾳ πρὸς
ἕκαστον φιλανθρώπως καὶ πλείσ
τας ἐγγύας ὑπὲρ πολλῶν ἐκτεί
σαντα καὶ ἱερατεύσαντα πρὸ πό
λεως τῆς Ἑκάτης ὁσίως καὶ
εὐσεβῶς συνεχωρήθη αὐτῷ
καὶ ἐνταφὴν ἐν τῷ γυμνασίῳ
δίδοσθαι δὲ αὐτῷ καὶ ἀπὸ
τῶν δημοσίᾳ θυομένων γέρα
ἐξεῖναι δὲ αὐτῷ καὶ τοὺς στε
φάνους φορεῖν οἷς ἐστεφάνω
ται ὅταν βούληται
Καλλικράτης Μολοσσοῦ ἱερεὺς
Μηνὸς Ἀσκαινοῦ καὶ Ἑρμοῦ Ἀγοραίου
τὰς τῶν προπατόρων τιμὰς
ἐπισκευάσας ἀποκαθέστησεν",-0100,-0001,none,no value
1199,iAph090040.xml, Ἀτίαν Βάλβου μητέρα Σεβαστοῦ Καίσαρος,0014,0069,both,no value
1200,iAph120528.xml, ἡ βουλὴ καὶ ὁ δῆμος ἐτείμησαν ταῖς καλλίσταις καὶ μεγίσταις  τειμαῖς Μολοσσὸν Περείτου  τοῦ Ἀδράστου τοῦ Ἀρτεμιδώρου Γρύπου γενόμενον ἱερέα Ἑρμοῦ Ἀγοραίου παῖδα τὴν ἡλικίαν,0101,0300,none,low
1201,iAph110414.xml, ἡ βουλὴ καὶ ὁ δῆμος ἐτείμησαν  Λούκιον Ἐγνάτιον Βίκτορα  Λολλιανὸν τὸν λαμπρότατον ἀνθυπατον πολλακις  ἁγνὸν καὶ  δίκαιον καὶ πάσης ἀρετῆς   κόσμον     προνοησαμένου  Τιβερίου Κλαυδίου Ἰουλίου  Κανδιδου Ἡγεμονέως υἱοῦ  καὶ ἐκγόνου  Ἀσίας ἀρχιερέων καὶ ἀρχιερέων συνγενοῦς  ὑπατικῶν τοῦ  πρώτου ἄρχον τος  ,0241,0248,no value,low
1202,iAph080711.xml,  ἐν δὲ τ-   τῇ μίᾳ κεκηδ-   ἐνδὲ τῇ ἑτέρᾳ κηδευθήσονται οὓς ἂν διατάξηται ὁ Καπιτωλεῖνος ἐν δὲ ταῖς εἰσωσταις οὐδεὶς ἕτερος  ιαι χωρὶς οὗ ἂν βουληθῆ αὐτός   καὶ ὑπεύθυνος  ταύτης τῆς ἐπιγραφῆς  ἐπὶ στεφανηφόρου  ,0201,0300,no value,low
1203,iAph090036.xml, Αἰμίλιαν Λεπίδαν Μάρκου Λεπίδου  θυγατέρα  ,0014,0069,both,no value
1204,iAph130120.xml, τὸν πλάταν κατεσκεύασεν  Ἀρτεμίδωρος Ἀρτεμιδώρου Ἀ φροδείσιος αὑτῷ τε καὶ γυναικὶ αὐτοῦ Τατίῳ καὶ τέκνοις αὐτῶν καὶ γένει αὐτῶν ἑτέρῳ  δὲ μηδενὶ  ,0001,0200,no value,low
1205,iAph110406.xml, σεν  ροσισ  ,0001,0400,none,low
1206,iAph100028.xml,"
 Ἀττάλου  συνκλητικοῦ 


 ια    ληι 

 ρ 

ο 



 Ἐπιγόνου


 

    Ἀπολλωνίου  ει η   

 ζβι    

    ν   τονίκη σ πυκτοῦ   Ανου  ",0101,0600,none,no value
1207,iAph100036.xml,"


τόπος",0101,0600,none,low
1208,iAph120031.xml, Ἀπολλω νίου τοῦ Ἀθηναγόρου νεικήσας τὸν  ἀγῶνα τῶν ἀγαλματοποιῶν τῶν Λυσιμαχήων Τατιανήων τῷ  ἀγάλματι τῆς α τετραετηρίδος κατὰ τὸ γενάμενον ψήφισμα ὑπὸ  τῆς βουλῆς καὶ τοῦ  δήμου ἀνέσστησεν  ἀγωνοθετοῦντος  Μίλωνος δ τοῦ Ἑρμίου,0201,0233,none,low
1209,iAph120625.xml, ΙΙ Ν ΤΑ ΙΑ ,0101,0300,none,no value
1210,iAph120318.xml,  καὶ τὰ ἐν αὐτοῖς πάντα  Εὐσέβης  συνενεχθέντα καὶ συντριβέντα ,0101,0200,none,low
1211,iAph120016.xml,ΕΙΤΗΣ  ,0101,0300,none,no value
1212,iAph150312.xml, ΛΙΟΛΟΥΠΦΟΦΗΟΥ Μαρῶνος ΗΑΝΤ  ΟΥΣΑΜΕΙ Ι,0101,0300,none,no value
1213,iAph040002.xml,W,0001,0700,no value,no value
1214,iAph080010.xml,"

ὥρα ἀγαθή
Φιλεῖ Θεόδοτος Ὑψικλέα
Θεὲ βοήθι
νικᾷ",0001,0600,none,no value
1215,iAph120906.xml, ι ὁ πλάτας καὶ ἡ σορὸς Λ  α   πλ  ητολ λλτωσπ  ι   Αὐρηλία Ἀμμία ι  να   ,0001,0300,none,no value
1216,iAph090021.xml, ἔθνους  Βοσπόρων. ,0014,0070,no value,no value
1217,iAph020502.xml, ευκ   α  ,no value,no value,none,low
1218,iAph020507.xml,Διογένης Παμφίλου γυμνασιαρχήσας τὸγ κίονα τοῖς νέοις ,0001,0100,none,low
1219,iAph120020.xml, ἡ βουλὴ καὶ ὁ δῆμος ἐτείμησαν τῷ στεφάνῳ καὶ τῷ ἀνδριάντι  Εὔνοστον Ἀπολλωνίου τοῦ  τοῦ Εὐνόστου  ἄνδρα γενόμενον καλὸν καὶ ἀγαθὸν γένους πρώτου καὶ ἐνδόξου ζήσαντα αἰδημόνως καὶ κοσμίως καὶ σωφρόνωσ  καὶ ἐναρέτως   πάσης  Μ  παιδευθέντα  ουσ  ,0101,0300,none,no value
1220,iAph080001.xml, Γάϊος Ἰούλιος Ζωΐλος θεοῦ Ἰουλίου υἱοῦ Καίσαρος ἀπελεύθερος στεφανοφορήσας τὸ δέκατον ἑξῆς τὸ λογήιον καὶ τὸ προσκήνιον σὺν τοῖς ἐν αὐτῶι προσκοσμήμασιν πᾶσιν Ἀφροδίτῃ καὶ τῶι Δήμωι  μ Οὐρανία ιρτιιλ  βοηθι τῷ δουλῳ σου Νικηφόρῳ  Νικᾷ ἡ τύχη  τῆς πόλεως,-0028,-0028,both,no value
1221,iAph010504.xml, ἀντίγραφον ἀνετέθη εις εις τὸ χρεοφυλάκιον ἐπὶστεφανηφόρου τὸ γ Ὑψικλέους τοῦ Ἀδράστου Νεικοτείμου Ἱέρακος μηνὸς Γορπιήου θ.ἐνθάδε κεῖτε Βικτωρεῖνος ἀπὸ πρωτηκτόρων ἔπαρχος βεκούλων.,0268,0333,none,no value
1222,iAph140017.xml,  τυμβωρύχος καὶ προσαποτεισάτω οι καίσαρος φίσκῳ ἀργυρίου δηνάρια Ϛ ἐξουσίας οὔσης παντὶ τῷ βουλομένῳ ἐγδικεῖν ἐπὶ τρίτῳ μέρει τῆς  ἐπιγραφῆς ταύτης ἀντίγραφον ἀπετέθη εἰς  τὸ χρεωφυλάκιον ἐπὶ στεφανηφόρου Ἀττάλου  τοῦ Ἀδράστου ἥρωος το γμηνὸς Λώου Ἀδριανοῦ ,0101,0300,none,no value
1223,iAph020527.xml,"  Φλαβίου Σεπτιμι
 μητροπολ",0301,0400,none,low
1224,iAph110220.xml, ἡ βουλὴ καὶ ὁ δῆμος  ,0101,0200,none,no value
1225,iAph130124.xml, ἡ βουλὴ καὶ ὁ δῆμος καὶ ἡ γερουσία καὶ  οἱ ἀπὸ τῆς οἰκουμένης ἱε ρονεῖκαι πλειστονεῖκαι στε φανειταί  ,0101,0300,none,low
